#bin	chrom	chromStart	chromEnd	name	length	cpgNum	gcNum	perCpg	perGc	obsExp
1254	chr1	87791049	87791481	CpG: 43	432	43	295	19.9	68.3	0.88
1255	chr1	87914864	87915411	CpG: 53	547	53	364	19.4	66.5	0.88
1255	chr1	87942431	87943158	CpG: 105	727	105	556	28.9	76.5	1.01
1256	chr1	87961033	87961743	CpG: 56	710	56	462	15.8	65.1	0.75
1256	chr1	88051183	88051616	CpG: 38	433	38	288	17.6	66.5	0.8
1257	chr1	88199715	88200559	CpG: 73	844	73	569	17.3	67.4	0.76
1258	chr1	88255186	88256582	CpG: 155	1396	155	944	22.2	67.6	0.98
1258	chr1	88330876	88331442	CpG: 49	566	49	397	17.3	70.1	0.71
1258	chr1	88338567	88339729	CpG: 96	1162	96	725	16.5	62.4	0.85
1259	chr1	88383788	88384591	CpG: 87	803	87	504	21.7	62.8	1.1
1259	chr1	88400424	88401068	CpG: 60	644	60	439	18.6	68.2	0.8
1259	chr1	88421402	88425154	CpG: 361	3752	361	2420	19.2	64.5	0.93
1260	chr1	88478719	88479213	CpG: 42	494	42	335	17	67.8	0.77
1260	chr1	88483612	88484042	CpG: 33	430	33	275	15.3	64	0.76
1260	chr1	88566187	88567449	CpG: 93	1262	93	782	14.7	62	0.77
1260	chr1	88600193	88600736	CpG: 67	543	67	385	24.7	70.9	1
1263	chr1	88995257	88995515	CpG: 25	258	25	176	19.4	68.2	0.85
1264	chr1	89050487	89051660	CpG: 126	1173	126	802	21.5	68.4	0.92
1264	chr1	89052413	89052695	CpG: 32	282	32	200	22.7	70.9	0.93
1264	chr1	89083149	89083802	CpG: 54	653	54	388	16.5	59.4	0.95
1264	chr1	89110391	89110957	CpG: 64	566	64	362	22.6	64	1.11
1265	chr1	89160781	89161531	CpG: 69	750	69	495	18.4	66	0.85
1265	chr1	89223397	89224138	CpG: 75	741	75	516	20.2	69.6	0.84
1266	chr1	89371906	89372260	CpG: 33	354	33	230	18.6	65	0.89
1267	chr1	89406115	89407132	CpG: 101	1017	101	679	19.9	66.8	0.89
1268	chr1	89652441	89653237	CpG: 90	796	90	508	22.6	63.8	1.11
1269	chr1	89749924	89750472	CpG: 62	548	62	353	22.6	64.4	1.09
1270	chr1	89904782	89905176	CpG: 45	394	45	283	22.8	71.8	0.94
1272	chr1	90101904	90102374	CpG: 58	470	58	324	24.7	68.9	1.04
1272	chr1	90173788	90174279	CpG: 49	491	49	316	20	64.4	0.97
1276	chr1	90597528	90599089	CpG: 167	1561	167	1043	21.4	66.8	0.96
1279	chr1	90967011	90967820	CpG: 66	809	66	506	16.3	62.5	0.85
1281	chr1	91350943	91352450	CpG: 156	1507	156	870	20.7	57.7	1.25
1282	chr1	91476829	91478375	CpG: 183	1546	183	1039	23.7	67.2	1.05
1285	chr1	91819426	91819706	CpG: 22	280	22	181	15.7	64.6	0.78
1285	chr1	91825231	91825570	CpG: 26	339	26	206	15.3	60.8	0.84
1285	chr1	91826657	91827973	CpG: 140	1316	140	841	21.3	63.9	1.04
1285	chr1	91838164	91838784	CpG: 48	620	48	383	15.5	61.8	0.83
1285	chr1	91864810	91865366	CpG: 92	556	92	419	33.1	75.4	1.17
1286	chr1	91888738	91889052	CpG: 27	314	27	171	17.2	54.5	1.16
1286	chr1	91889508	91889777	CpG: 24	269	24	179	17.8	66.5	0.83
1290	chr1	92499751	92500285	CpG: 58	534	58	343	21.7	64.2	1.06
1293	chr1	92895094	92895719	CpG: 79	625	79	461	25.3	73.8	0.94
1294	chr1	92949205	92949779	CpG: 46	574	46	380	16	66.2	0.76
1295	chr1	93146868	93147430	CpG: 82	562	82	434	29.2	77.2	0.98
1296	chr1	93194472	93195371	CpG: 68	899	68	574	15.1	63.8	0.75
1296	chr1	93241034	93242394	CpG: 109	1360	109	933	16	68.6	0.68
1296	chr1	93262880	93263329	CpG: 59	449	59	332	26.3	73.9	0.97
1296	chr1	93294674	93295644	CpG: 90	970	90	608	18.6	62.7	0.95
1296	chr1	93308957	93309957	CpG: 94	1000	94	682	18.8	68.2	0.81
1296	chr1	93310790	93311019	CpG: 26	229	26	139	22.7	60.7	1.23
1297	chr1	93355576	93356311	CpG: 73	735	73	424	19.9	57.7	1.2
1297	chr1	93391041	93391486	CpG: 61	445	61	327	27.4	73.5	1.05
1297	chr1	93436894	93437649	CpG: 70	755	70	501	18.5	66.4	0.84
1299	chr1	93697463	93699258	CpG: 135	1795	135	1081	15	60.2	0.83
1302	chr1	94076197	94077651	CpG: 106	1454	106	755	14.6	51.9	1.09
1304	chr1	94370037	94370541	CpG: 61	504	61	340	24.2	67.5	1.07
1306	chr1	94538303	94538622	CpG: 33	319	33	216	20.7	67.7	0.96
1307	chr1	94727823	94728130	CpG: 23	307	23	193	15	62.9	0.76
1307	chr1	94728263	94729442	CpG: 112	1179	112	802	19	68	0.82
1307	chr1	94745011	94745360	CpG: 29	349	29	238	16.6	68.2	0.82
1308	chr1	94803549	94804169	CpG: 70	620	70	409	22.6	66	1.04
1308	chr1	94807087	94808104	CpG: 101	1017	101	608	19.9	59.8	1.13
1308	chr1	94830838	94831525	CpG: 63	687	63	422	18.3	61.4	0.97
1309	chr1	94996905	94997288	CpG: 33	383	33	252	17.2	65.8	0.8
1309	chr1	94998157	94998686	CpG: 44	529	44	355	16.6	67.1	0.75
1310	chr1	95073174	95073508	CpG: 34	334	34	231	20.4	69.2	0.86
1310	chr1	95132278	95133084	CpG: 96	806	96	573	23.8	71.1	0.95
1311	chr1	95202281	95202538	CpG: 23	257	23	166	17.9	64.6	0.87
1311	chr1	95239137	95240669	CpG: 117	1532	117	944	15.3	61.6	0.8
1312	chr1	95298023	95298229	CpG: 21	206	21	130	20.4	63.1	1.03
1312	chr1	95341508	95342343	CpG: 84	835	84	548	20.1	65.6	0.93
1312	chr1	95374803	95376034	CpG: 102	1231	102	789	16.6	64.1	0.81
1312	chr1	95408353	95408631	CpG: 23	278	23	179	16.5	64.4	0.81
1313	chr1	95531678	95532555	CpG: 95	877	95	613	21.7	69.9	0.89
1314	chr1	95582031	95583211	CpG: 111	1180	111	752	18.8	63.7	0.93
1314	chr1	95650443	95651925	CpG: 174	1482	174	1005	23.5	67.8	1.02
1315	chr1	95698267	95698755	CpG: 48	488	48	298	19.7	61.1	1.06
1315	chr1	95700054	95700968	CpG: 71	914	71	539	15.5	59	0.89
1315	chr1	95771102	95771418	CpG: 21	316	21	193	13.3	61.1	0.72
1316	chr1	95837252	95837568	CpG: 21	316	21	193	13.3	61.1	0.71
1326	chr1	97210095	97210823	CpG: 81	728	81	516	22.3	70.9	0.89
1329	chr1	97563942	97564345	CpG: 35	403	35	257	17.4	63.8	0.86
1338	chr1	98768721	98769006	CpG: 23	285	23	186	16.1	65.3	0.77
1344	chr1	99557260	99558855	CpG: 183	1595	183	1101	22.9	69	0.97
1345	chr1	99666109	99667267	CpG: 95	1158	95	687	16.4	59.3	0.93
1346	chr1	99873511	99873832	CpG: 42	321	42	240	26.2	74.8	0.94
1347	chr1	99991624	99992468	CpG: 82	844	82	541	19.4	64.1	0.95
1398	chr1	106665058	106665497	CpG: 32	439	32	271	14.6	61.7	0.78
1400	chr1	106890485	106891033	CpG: 51	548	51	351	18.6	64.1	0.91
1403	chr1	107252539	107253475	CpG: 77	936	77	625	16.5	66.8	0.75
1405	chr1	107560403	107561224	CpG: 76	821	76	551	18.5	67.1	0.84
1408	chr1	107886456	107888331	CpG: 182	1875	182	1151	19.4	61.4	1.03
1408	chr1	107890350	107890615	CpG: 33	265	33	196	24.9	74	0.91
1409	chr1	108068006	108069907	CpG: 184	1901	184	1120	19.4	58.9	1.12
1413	chr1	108609070	108609524	CpG: 32	454	32	289	14.1	63.7	0.7
1413	chr1	108610233	108610809	CpG: 51	576	51	368	17.7	63.9	0.87
1413	chr1	108655924	108656479	CpG: 51	555	51	378	18.4	68.1	0.8
1414	chr1	108692819	108693358	CpG: 55	539	55	371	20.4	68.8	0.88
1438	chr1	111879009	111879805	CpG: 58	796	58	477	14.6	59.9	0.81
1452	chr1	113761063	113761573	CpG: 51	510	51	360	20	70.6	0.81
1457	chr1	114313111	114313528	CpG: 31	417	31	264	14.9	63.3	0.75
1502	chr1	120207574	120208110	CpG: 57	536	57	363	21.3	67.7	0.93
1502	chr1	120218333	120218634	CpG: 29	301	29	189	19.3	62.8	0.98
1502	chr1	120285336	120285582	CpG: 24	246	24	142	19.5	57.7	1.17
1502	chr1	120285796	120286295	CpG: 34	499	34	296	13.6	59.3	0.8
1503	chr1	120355854	120356371	CpG: 37	517	37	303	14.3	58.6	0.83
1504	chr1	120524398	120524859	CpG: 41	461	41	306	17.8	66.4	0.81
1506	chr1	120733971	120734610	CpG: 46	639	46	416	14.4	65.1	0.7
1507	chr1	120949975	120950360	CpG: 34	385	34	218	17.7	56.6	1.11
1508	chr1	121086153	121086405	CpG: 20	252	20	152	15.9	60.3	0.87
1510	chr1	121316871	121319454	CpG: 244	2583	244	1687	18.9	65.3	0.89
1511	chr1	121400999	121401574	CpG: 52	575	52	383	18.1	66.6	0.83
1511	chr1	121422402	121423055	CpG: 67	653	67	405	20.5	62	1.08
1512	chr1	121544930	121545632	CpG: 83	702	83	492	23.6	70.1	0.97
1513	chr1	121733336	121734331	CpG: 106	995	106	630	21.3	63.3	1.06
1514	chr1	121809730	121809988	CpG: 23	258	23	165	17.8	64	0.9
1515	chr1	121970256	121970508	CpG: 28	252	28	182	22.2	72.2	0.86
1515	chr1	122017494	122017857	CpG: 35	363	35	223	19.3	61.4	1.03
1517	chr1	122237037	122238458	CpG: 128	1421	128	958	18	67.4	0.79
1517	chr1	122238944	122239216	CpG: 30	272	30	176	22.1	64.7	1.05
1519	chr1	122499420	122500567	CpG: 90	1147	90	669	15.7	58.3	0.93
1519	chr1	122503483	122503862	CpG: 32	379	32	240	16.9	63.3	0.85
1523	chr1	123074485	123074772	CpG: 27	287	27	186	18.8	64.8	0.9
1525	chr1	123224230	123224720	CpG: 44	490	44	337	18	68.8	0.76
1525	chr1	123327567	123327782	CpG: 17	215	17	138	15.8	64.2	0.77
1526	chr1	123423992	123424532	CpG: 49	540	49	340	18.1	63	0.92
1526	chr1	123464169	123464658	CpG: 46	489	46	315	18.8	64.4	0.91
1545	chr1	125942028	125942710	CpG: 63	682	63	439	18.5	64.4	0.9
1556	chr1	127331751	127332553	CpG: 67	802	67	464	16.7	57.9	1.01
1557	chr1	127456966	127457923	CpG: 71	957	71	625	14.8	65.3	0.72
1560	chr1	127808025	127808826	CpG: 69	801	69	529	17.2	66	0.79
1564	chr1	128389274	128389517	CpG: 22	243	22	166	18.1	68.3	0.79
1569	chr1	129101495	129102228	CpG: 61	733	61	474	16.6	64.7	0.81
1573	chr1	129573805	129574714	CpG: 82	909	82	579	18	63.7	0.89
1574	chr1	129670495	129671437	CpG: 91	942	91	603	19.3	64	0.97
1575	chr1	129765264	129765658	CpG: 34	394	34	262	17.3	66.5	0.79
1576	chr1	129935110	129935357	CpG: 24	247	24	145	19.4	58.7	1.13
1576	chr1	129999856	130000557	CpG: 71	701	71	489	20.3	69.8	0.83
1577	chr1	130140676	130141549	CpG: 84	873	84	567	19.2	64.9	0.92
1578	chr1	130255914	130256433	CpG: 59	519	59	349	22.7	67.2	1.02
1579	chr1	130313401	130314019	CpG: 62	618	62	419	20.1	67.8	0.89
1580	chr1	130487486	130488341	CpG: 67	855	67	513	15.7	60	0.88
1585	chr1	131170058	131170347	CpG: 23	289	23	191	15.9	66.1	0.73
1596	chr1	132612143	132612447	CpG: 27	304	27	204	17.8	67.1	0.8
1596	chr1	132613253	132614410	CpG: 93	1157	93	732	16.1	63.3	0.81
1597	chr1	132774770	132775112	CpG: 37	342	37	242	21.6	70.8	0.87
1599	chr1	132993386	132994424	CpG: 110	1038	110	682	21.2	65.7	0.98
1599	chr1	133026250	133026454	CpG: 16	204	16	117	15.7	57.4	0.97
1599	chr1	133034353	133034955	CpG: 75	602	75	448	24.9	74.4	0.9
1600	chr1	133049602	133049906	CpG: 22	304	22	187	14.5	61.5	0.77
1600	chr1	133141239	133142132	CpG: 103	893	103	627	23.1	70.2	0.94
1602	chr1	133422293	133424974	CpG: 197	2681	197	1684	14.7	62.8	0.75
1605	chr1	133724187	133724866	CpG: 55	679	55	438	16.2	64.5	0.78
1605	chr1	133763803	133764065	CpG: 23	262	23	164	17.6	62.6	0.91
1605	chr1	133806821	133807795	CpG: 98	974	98	630	20.1	64.7	0.97
1606	chr1	133859549	133860036	CpG: 69	487	69	367	28.3	75.4	1.01
1606	chr1	133903919	133904989	CpG: 123	1070	123	753	23	70.4	0.94
1607	chr1	133964202	133964825	CpG: 68	623	68	440	21.8	70.6	0.88
1607	chr1	134035882	134036137	CpG: 33	255	33	187	25.9	73.3	0.98
1608	chr1	134086664	134087732	CpG: 105	1068	105	643	19.7	60.2	1.1
1608	chr1	134125580	134125957	CpG: 28	377	28	212	14.9	56.2	0.94
1608	chr1	134195135	134195846	CpG: 88	711	88	535	24.8	75.2	0.88
1608	chr1	134212475	134213132	CpG: 66	657	66	435	20.1	66.2	0.92
1609	chr1	134257206	134257619	CpG: 30	413	30	248	14.5	60	0.81
1609	chr1	134287967	134288459	CpG: 56	492	56	325	22.8	66.1	1.04
1609	chr1	134313946	134314567	CpG: 73	621	73	449	23.5	72.3	0.91
1610	chr1	134439361	134439584	CpG: 21	223	21	161	18.8	72.2	0.74
1613	chr1	134776887	134777523	CpG: 67	636	67	431	21.1	67.8	0.96
1614	chr1	134921662	134921996	CpG: 30	334	30	236	18	70.7	0.76
1614	chr1	134942555	134943286	CpG: 92	731	92	519	25.2	71	1
1615	chr1	135027657	135028481	CpG: 94	824	94	561	22.8	68.1	0.99
1615	chr1	135060353	135061098	CpG: 84	745	84	533	22.6	71.5	0.88
1616	chr1	135170671	135170932	CpG: 21	261	21	173	16.1	66.3	0.76
1616	chr1	135260005	135260889	CpG: 71	884	71	595	16.1	67.3	0.71
1617	chr1	135319634	135321021	CpG: 153	1387	153	915	22.1	66	1.01
1618	chr1	135506329	135507012	CpG: 75	683	75	458	22	67.1	1.02
1619	chr1	135557464	135558021	CpG: 44	557	44	359	15.8	64.5	0.77
1622	chr1	135975384	135976015	CpG: 62	631	62	422	19.7	66.9	0.88
1622	chr1	135989562	135989819	CpG: 34	257	34	187	26.5	72.8	1
1623	chr1	136131281	136131666	CpG: 35	385	35	264	18.2	68.6	0.78
1623	chr1	136131954	136132232	CpG: 24	278	24	156	17.3	56.1	1.11
1624	chr1	136195472	136196027	CpG: 55	555	55	397	19.8	71.5	0.78
1624	chr1	136241145	136241451	CpG: 29	306	29	218	19	71.2	0.76
1624	chr1	136258353	136258745	CpG: 45	392	45	277	23	70.7	0.92
1624	chr1	136302528	136302751	CpG: 21	223	21	157	18.8	70.4	0.76
1624	chr1	136311825	136312536	CpG: 84	711	84	503	23.6	70.7	0.95
1625	chr1	136351852	136352413	CpG: 53	561	53	392	18.9	69.9	0.78
1625	chr1	136391091	136391525	CpG: 46	434	46	291	21.2	67.1	0.95
1625	chr1	136409905	136410161	CpG: 27	256	27	172	21.1	67.2	0.93
1626	chr1	136452836	136453178	CpG: 33	342	33	233	19.3	68.1	0.84
1626	chr1	136453355	136453701	CpG: 24	346	24	218	13.9	63	0.7
1626	chr1	136456657	136458321	CpG: 136	1664	136	1055	16.3	63.4	0.84
1626	chr1	136543243	136543830	CpG: 56	587	56	404	19.1	68.8	0.81
1627	chr1	136605450	136606000	CpG: 50	550	50	375	18.2	68.2	0.79
1629	chr1	136852088	136852568	CpG: 47	480	47	322	19.6	67.1	0.91
1629	chr1	136858983	136859329	CpG: 40	346	40	234	23.1	67.6	1.03
1629	chr1	136884093	136884650	CpG: 47	557	47	384	16.9	68.9	0.71
1630	chr1	136981948	136982170	CpG: 19	222	19	153	17.1	68.9	0.74
1630	chr1	137001445	137001888	CpG: 55	443	55	327	24.8	73.8	0.92
1630	chr1	137043072	137044143	CpG: 115	1071	115	703	21.5	65.6	1
1631	chr1	137180108	137180699	CpG: 76	591	76	432	25.7	73.1	0.96
1631	chr1	137210173	137210493	CpG: 36	320	36	212	22.5	66.2	1.03
1632	chr1	137271492	137271742	CpG: 22	250	22	162	17.6	64.8	0.84
1632	chr1	137326530	137327297	CpG: 71	767	71	493	18.5	64.3	0.96
1633	chr1	137429069	137429270	CpG: 19	201	19	135	18.9	67.2	0.85
1633	chr1	137481284	137481931	CpG: 48	647	48	393	14.8	60.7	0.81
1634	chr1	137584308	137585061	CpG: 80	753	80	512	21.2	68	0.93
1635	chr1	137625739	137625956	CpG: 25	217	25	151	23	69.6	0.96
1635	chr1	137662457	137663287	CpG: 96	830	96	602	23.1	72.5	0.9
1635	chr1	137715085	137715585	CpG: 60	500	60	366	24	73.2	0.9
1636	chr1	137815286	137815863	CpG: 60	577	60	392	20.8	67.9	0.9
1637	chr1	137947398	137947929	CpG: 55	531	55	357	20.7	67.2	0.94
1638	chr1	138027852	138028503	CpG: 69	651	69	479	21.2	73.6	0.79
1638	chr1	138036881	138037184	CpG: 24	303	24	196	15.8	64.7	0.76
1638	chr1	138112393	138112693	CpG: 27	300	27	201	18	67	0.8
1638	chr1	138130799	138131240	CpG: 37	441	37	285	16.8	64.6	0.82
1639	chr1	138156346	138157491	CpG: 133	1145	133	820	23.2	71.6	0.91
1639	chr1	138241975	138242898	CpG: 110	923	110	606	23.8	65.7	1.11
1640	chr1	138311799	138312255	CpG: 67	456	67	347	29.4	76.1	1.02
1640	chr1	138362793	138363207	CpG: 45	414	45	286	21.7	69.1	0.96
1641	chr1	138521213	138521579	CpG: 35	366	35	254	19.1	69.4	0.83
1643	chr1	138685716	138686145	CpG: 34	429	34	265	15.9	61.8	0.86
1644	chr1	138845144	138845774	CpG: 56	630	56	419	17.8	66.5	0.8
1644	chr1	138849492	138849711	CpG: 23	219	23	150	21	68.5	0.91
1657	chr1	140515729	140516441	CpG: 71	712	71	464	19.9	65.2	0.95
1658	chr1	140738075	140738646	CpG: 48	571	48	351	16.8	61.5	0.89
1658	chr1	140740181	140740414	CpG: 20	233	20	156	17.2	67	0.77
1658	chr1	140743770	140744026	CpG: 20	256	20	148	15.6	57.8	0.94
1658	chr1	140752877	140753398	CpG: 49	521	49	307	18.8	58.9	1.09
1659	chr1	140859971	140860685	CpG: 93	714	93	494	26.1	69.2	1.09
1663	chr1	141318673	141319328	CpG: 80	655	80	476	24.4	72.7	0.94
1663	chr1	141351211	141351810	CpG: 58	599	58	389	19.4	64.9	0.93
1695	chr1	145549891	145550306	CpG: 50	415	50	250	24.1	60.2	1.34
1695	chr1	145586517	145586886	CpG: 56	369	56	277	30.4	75.1	1.14
1696	chr1	145623844	145624785	CpG: 93	941	93	613	19.8	65.1	0.95
1697	chr1	145851259	145851639	CpG: 44	380	44	257	23.2	67.6	1.04
1746	chr1	152239907	152240849	CpG: 94	942	94	617	20	65.5	0.93
1751	chr1	152840408	152840729	CpG: 32	321	32	227	19.9	70.7	0.8
1753	chr1	153191355	153192554	CpG: 127	1199	127	763	21.2	63.6	1.07
1754	chr1	153275215	153276150	CpG: 84	935	84	602	18	64.4	0.87
1754	chr1	153347156	153348271	CpG: 105	1115	105	651	18.8	58.4	1.11
1755	chr1	153418443	153418885	CpG: 38	442	38	304	17.2	68.8	0.73
1756	chr1	153602314	153603055	CpG: 70	741	70	507	18.9	68.4	0.82
1759	chr1	153936746	153937458	CpG: 71	712	71	490	19.9	68.8	0.84
1761	chr1	154233443	154233874	CpG: 56	431	56	319	26	74	0.95
1761	chr1	154247048	154247494	CpG: 60	446	60	320	26.9	71.7	1.05
1763	chr1	154472038	154472418	CpG: 35	380	35	231	18.4	60.8	1
1764	chr1	154613057	154614391	CpG: 151	1334	151	920	22.6	69	0.95
1765	chr1	154749083	154751094	CpG: 170	2011	170	1193	16.9	59.3	0.98
1766	chr1	154802060	154803381	CpG: 86	1321	86	799	13	60.5	0.74
1767	chr1	155033065	155033417	CpG: 32	352	32	237	18.2	67.3	0.8
1768	chr1	155179133	155180209	CpG: 101	1076	101	711	18.8	66.1	0.87
1769	chr1	155272285	155272721	CpG: 46	436	46	306	21.1	70.2	0.86
1770	chr1	155334111	155334908	CpG: 91	797	91	548	22.8	68.8	0.99
1770	chr1	155396678	155396967	CpG: 26	289	26	196	18	67.8	0.78
1773	chr1	155746907	155748196	CpG: 106	1289	106	825	16.4	64	0.8
1773	chr1	155755045	155755289	CpG: 23	244	23	147	18.9	60.2	1.05
1775	chr1	156051967	156052668	CpG: 58	701	58	452	16.5	64.5	0.82
1780	chr1	156646389	156646806	CpG: 33	417	33	293	15.8	70.3	0.64
1782	chr1	156930311	156930691	CpG: 40	380	40	230	21.1	60.5	1.15
1782	chr1	156945455	156946868	CpG: 147	1413	147	985	20.8	69.7	0.86
1782	chr1	157005678	157006410	CpG: 83	732	83	527	22.7	72	0.9
1783	chr1	157091221	157092077	CpG: 98	856	98	635	22.9	74.2	0.83
1784	chr1	157263979	157264675	CpG: 75	696	75	506	21.6	72.7	0.83
1785	chr1	157405277	157405924	CpG: 76	647	76	459	23.5	70.9	0.94
1787	chr1	157583997	157585112	CpG: 85	1115	85	689	15.2	61.8	0.8
1787	chr1	157588247	157590376	CpG: 159	2129	159	1322	14.9	62.1	0.78
1787	chr1	157659563	157660287	CpG: 70	724	70	466	19.3	64.4	0.93
1789	chr1	157819853	157820801	CpG: 87	948	87	646	18.4	68.1	0.79
1789	chr1	157882662	157883516	CpG: 85	854	85	519	19.9	60.8	1.08
1791	chr1	158134813	158135215	CpG: 44	402	44	295	21.9	73.4	0.82
1792	chr1	158233248	158233921	CpG: 83	673	83	476	24.7	70.7	0.99
1793	chr1	158350825	158351319	CpG: 43	494	43	302	17.4	61.1	0.93
1793	chr1	158404145	158404524	CpG: 43	379	43	274	22.7	72.3	0.87
1794	chr1	158488627	158489569	CpG: 95	942	95	631	20.2	67	0.93
1795	chr1	158604186	158604547	CpG: 34	361	34	250	18.8	69.3	0.79
1795	chr1	158648468	158649039	CpG: 60	571	60	368	21	64.4	1.03
1797	chr1	158869093	158870138	CpG: 112	1045	112	607	21.4	58.1	1.27
1800	chr1	159341917	159342960	CpG: 129	1043	129	751	24.7	72	0.95
1807	chr1	160286170	160286374	CpG: 25	204	25	146	24.5	71.6	0.96
1807	chr1	160292679	160293006	CpG: 25	327	25	208	15.3	63.6	0.76
1814	chr1	161161912	161162667	CpG: 80	755	80	474	21.2	62.8	1.09
1821	chr1	162125092	162125541	CpG: 31	449	31	276	13.8	61.5	0.73
1822	chr1	162142569	162143536	CpG: 102	967	102	635	21.1	65.7	0.98
1826	chr1	162722160	162723301	CpG: 100	1141	100	666	17.5	58.4	1.04
1827	chr1	162836340	162837227	CpG: 81	887	81	564	18.3	63.6	0.92
1828	chr1	162964535	162965312	CpG: 70	777	70	526	18	67.7	0.81
1828	chr1	163000779	163001276	CpG: 42	497	42	286	16.9	57.5	1.05
1829	chr1	163072914	163073132	CpG: 15	218	15	132	13.8	60.6	0.75
1829	chr1	163100773	163101121	CpG: 41	348	41	256	23.6	73.6	0.87
1829	chr1	163180948	163181409	CpG: 44	461	44	288	19.1	62.5	1
1833	chr1	163657577	163657812	CpG: 25	235	25	165	21.3	70.2	0.88
1834	chr1	163806582	163807229	CpG: 60	647	60	362	18.5	56	1.2
1835	chr1	163899249	163899645	CpG: 38	396	38	259	19.2	65.4	0.9
1839	chr1	164407696	164408210	CpG: 42	514	42	345	16.3	67.1	0.75
1839	chr1	164478395	164478840	CpG: 42	445	42	291	18.9	65.4	0.88
1840	chr1	164500484	164501733	CpG: 108	1249	108	784	17.3	62.8	0.88
1841	chr1	164670102	164670804	CpG: 82	702	82	489	23.4	69.7	0.97
1845	chr1	165242132	165242752	CpG: 50	620	50	416	16.1	67.1	0.74
1850	chr1	165859915	165860542	CpG: 74	627	74	461	23.6	73.5	0.88
1850	chr1	165924564	165925285	CpG: 60	721	60	439	16.6	60.9	0.91
1852	chr1	166178750	166179046	CpG: 22	296	22	189	14.9	63.9	0.74
1852	chr1	166179170	166179817	CpG: 75	647	75	437	23.2	67.5	1.02
1853	chr1	166237588	166237815	CpG: 20	227	20	136	17.6	59.9	1.04
1854	chr1	166387797	166388868	CpG: 107	1071	107	680	20	63.5	0.99
1860	chr1	167124042	167124706	CpG: 66	664	66	464	19.9	69.9	0.82
1860	chr1	167166514	167167249	CpG: 64	735	64	446	17.4	60.7	0.95
1860	chr1	167212049	167212698	CpG: 61	649	61	466	18.8	71.8	0.73
1862	chr1	167389710	167391695	CpG: 149	1985	149	1191	15	60	0.84
1863	chr1	167564246	167564918	CpG: 53	672	53	407	15.8	60.6	0.91
1863	chr1	167572478	167572809	CpG: 40	331	40	231	24.2	69.8	1
1863	chr1	167637914	167638190	CpG: 29	276	29	194	21	70.3	0.86
1864	chr1	167693836	167694350	CpG: 53	514	53	347	20.6	67.5	0.91
1865	chr1	167775144	167775391	CpG: 24	247	24	169	19.4	68.4	0.9
1866	chr1	167931596	167933716	CpG: 203	2120	203	1319	19.2	62.2	1
1868	chr1	168168628	168169096	CpG: 47	468	47	325	20.1	69.4	0.84
1868	chr1	168184110	168184378	CpG: 33	268	33	182	24.6	67.9	1.07
1868	chr1	168238972	168239613	CpG: 89	641	89	463	27.8	72.2	1.07
1869	chr1	168309061	168309285	CpG: 18	224	18	129	16.1	57.6	1.03
1869	chr1	168309438	168310107	CpG: 67	669	67	429	20	64.1	0.98
1869	chr1	168339517	168340192	CpG: 85	675	85	505	25.2	74.8	0.9
1873	chr1	168930722	168931994	CpG: 146	1272	146	887	23	69.7	0.95
1875	chr1	169156506	169156712	CpG: 15	206	15	129	14.6	62.6	0.79
1876	chr1	169238380	169239196	CpG: 85	816	85	538	20.8	65.9	0.96
1876	chr1	169280262	169280672	CpG: 43	410	43	273	21	66.6	0.95
1876	chr1	169324202	169324552	CpG: 24	350	24	211	13.7	60.3	0.75
1878	chr1	169591345	169591584	CpG: 17	239	17	165	14.2	69	0.6
1879	chr1	169618405	169619386	CpG: 107	981	107	691	21.8	70.4	0.88
1879	chr1	169622312	169622526	CpG: 22	214	22	135	20.6	63.1	1.03
1879	chr1	169733186	169733403	CpG: 37	217	37	163	34.1	75.1	1.21
1880	chr1	169859920	169860129	CpG: 21	209	21	135	20.1	64.6	0.97
1893	chr1	171461420	171461730	CpG: 29	310	29	182	18.7	58.7	1.09
1896	chr1	171899076	171899562	CpG: 43	486	43	312	17.7	64.2	0.87
1898	chr1	172104740	172105420	CpG: 72	680	72	416	21.2	61.2	1.13
1898	chr1	172145134	172145553	CpG: 59	419	59	322	28.2	76.8	0.96
1898	chr1	172185516	172185882	CpG: 49	366	49	276	26.8	75.4	0.94
1901	chr1	172519410	172520189	CpG: 88	779	88	499	22.6	64.1	1.13
1901	chr1	172574326	172574791	CpG: 42	465	42	316	18.1	68	0.8
1903	chr1	172797643	172797989	CpG: 35	346	35	216	20.2	62.4	1.05
1903	chr1	172815137	172815638	CpG: 46	501	46	345	18.4	68.9	0.78
1903	chr1	172837534	172838302	CpG: 75	768	75	524	19.5	68.2	0.85
1903	chr1	172838750	172839008	CpG: 20	258	20	154	15.5	59.7	0.87
1904	chr1	172968203	172968503	CpG: 25	300	25	157	16.7	52.3	1.23
1904	chr1	172994070	172996091	CpG: 181	2021	181	1198	17.9	59.3	1.02
1904	chr1	173000458	173000917	CpG: 35	459	35	296	15.3	64.5	0.74
1904	chr1	173002229	173002463	CpG: 16	234	16	154	13.7	65.8	0.65
1904	chr1	173002541	173003726	CpG: 133	1185	133	800	22.4	67.5	0.99
1904	chr1	173008072	173008538	CpG: 37	466	37	303	15.9	65	0.75
1904	chr1	173009312	173011340	CpG: 180	2028	180	1197	17.8	59	1.02
